id,h0,h1,h2,h3,h4,h5,scores
33,0.0539725065968778,0.2581834527247442,0.8543827804950742,0.029955127355447142,0.23857570551953333,0.9274803117783917,-1.24612295627594
34,0.49847737542975057,0.2067498220751116,0.30094702916772886,0.32574137948136095,0.14844487851674792,0.043540659568876316,-0.11116909980773926
35,0.23484880476120307,0.47909793568901793,0.6014709858239918,0.2733320159238505,0.01987278667410719,0.06579929587297917,-0.2567351162433624
36,0.24260095339509624,0.44864246722398904,0.5393267252272629,0.0626130279928937,0.9759558361700297,0.4259190444140295,-0.5417314171791077
37,0.1698311963328396,0.8431525083121145,0.5825960113612055,0.3676912285230186,0.28007306996358994,0.4285339885078605,-0.4660467505455017
38,0.5721033051307252,0.1582957139900738,0.42905821165935565,0.011306234370857315,0.32374278691173175,0.6822413039283738,-1.0433119535446167
39,0.2295666610449102,0.5975679811801256,0.9916249502729342,0.23137558315226325,0.23763922998296905,0.16667122528261347,-0.33432769775390625
40,0.1434500274288223,0.9622371472975628,0.2941300098414378,0.3789770428831408,0.177075603611779,0.3718360087082373,-0.24303807318210602
41,0.15937757647506456,0.7561970306240504,0.923470792617907,0.12908734446486836,0.017509320980947263,0.04997834760593578,-0.14434964954853058
42,0.6159507716799176,0.7926154063893148,0.15192393129591508,0.009561102201568361,0.34749943714841103,0.9795568049019828,-0.08480283617973328
43,0.5577974649525328,0.8214458705286202,0.4691061603011164,0.060982578047135694,0.0497832012987246,0.9801680823481518,-0.06634698808193207
44,0.14271802511327636,0.19298113698212538,0.7211934003713719,0.19703491793383887,0.5868723491481238,0.9376327922962391,-0.5786327719688416
45,0.19280222748503628,0.9567856962314109,0.3624731421229628,0.2860090170298627,0.2144117059143097,0.5220184384510596,-0.2738560140132904
46,0.00113662662830738,0.4985541285014279,0.7191613037516296,0.06759130155009974,0.2220078594329784,0.7293222662738345,-1.1548537015914917
47,0.04561983233865552,0.47168489397360425,0.9328187751712859,0.05815090070311413,0.13341446634172494,0.9087150603374635,-1.093903660774231
48,0.4178958038137518,0.23565054787835926,0.15966236758156827,0.031610533773330785,0.018459716712254548,0.9494206112342756,-0.17032980918884277
49,0.09192875505311571,0.4280402813955074,0.5585345279423679,0.017350742868439517,0.4768079833774451,0.6378977638982641,-1.2298918962478638
50,0.2951909801741883,0.3058231892537925,0.5488314725773206,0.1667350361208274,0.5313396346733794,0.09717541595635404,-0.18432284891605377
51,0.4925506807785196,0.15976296548766422,0.034511703017299444,0.15506128107440886,0.37080772403641804,0.4320749016220835,-1.044195532798767
52,0.08751541745044544,0.35444213631390464,0.2601775970141267,0.3244901483574718,0.2133670225538451,0.8663722100971606,-1.5149449110031128
53,0.004008723066971975,0.1158171708413247,0.8064265659988803,0.20933594914749543,0.5849323354663853,0.8818823427999012,-0.48216694593429565
54,0.1629198005802841,0.13660260966821125,0.7278178964086535,0.018946148930469975,0.6192033556105667,0.09400171599125118,-0.09475671499967575
55,0.07475526932631182,0.4685100121939757,0.711240198493084,0.1686881586156479,0.29388705553721606,0.5598737562342693,-1.5482701063156128
56,0.27620008915408156,0.376047314688578,0.556855354145077,0.050023019056546936,0.4856065749262535,0.367292278401558,-0.7661851644515991
57,0.45355268750200584,0.4247126016948759,0.5828416619649397,0.1733039474987531,0.44672912321559755,0.8257527596539644,-1.1493380069732666
58,0.10913064063578282,0.6812810861369096,0.9840541227636729,0.12229809831305738,0.25949774092691835,0.04028332297192572,-0.08584865927696228
59,0.11624101480959759,0.8968443264512711,0.8220574793893434,0.050470490741555296,0.21946226234485466,0.25134105653614947,-0.07451923191547394
60,0.16188466558636472,0.29552703422313886,0.5634590156057652,0.03451086653561031,0.9296532188831492,0.9751300287501183,-0.2822769582271576
61,0.12293429506759102,0.4340157638249368,0.6908492780915789,0.03753298021521423,0.6294329308631682,0.8525586546264291,-0.5048553943634033
62,0.013124609852934843,0.8418673284162367,0.8310767576376318,0.02319358052532472,0.2823269030971728,0.5298126992981981,-0.17956408858299255
63,0.00999758720470667,0.2198946265487366,0.5642511960261797,0.25430706880384923,0.6432435892133779,0.71379198002621,-0.9116443991661072
64,0.05970966553594392,0.2492305451195138,0.5844078086424283,0.2739434379342366,0.993320038528087,0.9722823158394883,-0.21391603350639343
65,0.2716208902273548,0.5042471449137738,0.2631227878057767,0.026863535210563394,0.36604507855013746,0.6717780421763873,-0.9781551957130432
66,0.5974648350803069,0.31203544639198344,0.0726403261333638,0.11154694287968459,0.3270203817784594,0.926628338778907,-0.674325168132782
67,0.17143045867464546,0.5587028042519675,0.40852730966354933,0.07252729882760967,0.1994771471615553,0.46872509270686313,-0.8162689208984375
68,0.46523345989477327,0.5365952502067195,0.14438352687398948,0.0790864423883818,0.3207534925304746,0.3098489768169277,-0.36407560110092163
69,0.5565400802480501,0.4533010795969403,0.22933554440011794,0.05717149925155274,0.2399937506494365,0.5233755698730448,-0.7270817160606384
70,0.5916989611390294,0.5147045604678162,0.3859630178263119,0.23345887624554296,0.2303947951020725,0.5960011634505864,-1.1063642501831055
71,0.5459176616984279,0.5911272007651585,0.2671761995845847,0.11651967753057213,0.35282447693654384,0.7628759142297262,-0.7465221881866455
72,0.399019398448897,0.16214448500498957,0.4538881406296127,0.12393423142319382,0.29594328187342256,0.4532703942044124,-1.6556473970413208
73,0.43277759170626606,0.23813210742969992,0.5658043262264699,0.23164403485512652,0.3894625224275219,0.7054166936517944,-2.283097982406616
74,0.3225434978257855,0.6845010567475223,0.5219696822931937,0.03785462066812162,0.3652269991452064,0.03936256090133661,-0.1568179726600647
75,0.261678062253051,0.6134558859471165,0.29635600354381475,0.14657488547951292,0.34359894095331744,0.9118964073241598,-0.7201814651489258
76,0.5639404830856813,0.047831073713835326,0.5741486860600862,0.06447898954407594,0.5693507684624696,0.47435529173028945,-0.38251417875289917
77,0.6633781413624227,0.5992204956177217,0.3961250643451717,0.2339387581574086,0.26407518169005806,0.860544246036937,-0.6090060472488403
78,0.5768780103200003,0.6166362919516005,0.5278908407430839,0.20117462762215188,0.3551647342158045,0.1486088797488,-0.3332841694355011
79,0.486225556774905,0.3871541768385689,0.5460483886768637,0.18996854512262074,0.345187542247551,0.8753993874203212,-1.4008656740188599
80,0.5593909782291577,0.23065683265133974,0.19840722227269492,0.023876462456400183,0.3479642061416902,0.8335730639515353,-0.7931566834449768
81,0.20763919206801873,0.5394215561302098,0.03991016550317983,0.38075957438141494,0.25390866745806573,0.038353064271772985,-0.4827953279018402
82,0.2128304909276194,0.2658345273073702,0.00214120442183785,0.37484092819226866,0.3667881344305267,0.8967728071425268,-1.3078938722610474
83,0.5941180223167809,0.4024418299643273,0.006924107474319152,0.03645649671171103,0.3498931996236361,0.8389633035293369,-0.5305795669555664
84,0.5563356169595486,0.0031375477635881,0.3336702743738005,0.20131977193752693,0.20799767064900865,0.46410470339338683,-1.199694037437439
85,0.4560989387030736,0.16291875569617564,0.5631806123383901,0.1397379216274689,0.30486213594417244,0.6940238984704732,-2.1359620094299316
86,0.6087771249131216,0.0381402264670172,0.5739545925658314,0.19134455333257094,0.29361897451237173,0.5337327155037471,-1.4343914985656738
87,0.5975118555134905,0.4100329573246556,0.5677103373192345,0.07875018043548121,0.4196025211616903,0.4625577288032581,-0.60927414894104
88,0.41323770008603833,0.35797808699460487,0.21038561583646442,0.01482886048459997,0.19916671077594839,0.41449796486602086,-0.5563564896583557
89,0.18008186149260663,0.2219461771979543,0.37315387423259117,0.08948992976308134,0.2394108993462989,0.42719076040808146,-1.4008108377456665
90,0.1928014149847156,0.12595597577659556,0.27148978698528825,0.24142469964523905,0.3711699260649184,0.42878517649467973,-1.8263121843338013
91,0.272763459207214,0.495751503115318,0.4047528726434274,0.16637762505658582,0.33882509886528767,0.28395781433339373,-0.6857269406318665
92,0.5162395772146874,0.3778557409734925,0.4654988751328982,0.15897438372500117,0.22289276552193438,0.5874785314895112,-1.4747260808944702
93,0.19490723578025337,0.25395967271272124,0.3570356922625234,0.2854525479331481,0.35462108173636997,0.9928437851165735,-1.2419127225875854
94,0.18998502771243087,0.416135102386496,0.6405353560243042,0.1699131571733441,0.8537994287451899,0.9167672053470705,-0.28906261920928955
95,0.5131250135127489,0.2970350658098049,0.4478359701469098,0.23033804068611952,0.28370753707347984,0.9316569225420674,-1.2713452577590942
96,0.18819530661938944,0.1441372623054853,0.5053108078481925,0.24224517450615035,0.2548594887144098,0.7002800867398681,-3.081252098083496
97,0.5672465517434321,0.16773094160197854,0.18432726523621734,0.2196308811343728,0.36862142674823195,0.6499253789993225,-1.8284724950790405
98,0.3689751616247252,0.2305344042156794,0.15440077993781443,0.16189981972038003,0.24659427622148067,0.45711704087900706,-1.4942660331726074
99,0.3832022944939518,0.17494527764282486,0.37611032443171166,0.03699649920247794,0.23214422204289498,0.7502759289932519,-1.4248777627944946
100,0.35430781625829133,0.12887142206619484,0.024757420495963856,0.16971308077952785,0.3331561206082614,0.6696294429042718,-2.0531816482543945
101,0.2518632094339157,0.46122428770882773,0.5409953769535225,0.23518033330815546,0.5227324701804301,0.15661747795392045,-0.3484582304954529
102,0.16847186617986298,0.4756427690681201,0.3688982885152027,0.31048310731266826,0.2909194809839245,0.23441926554788795,-0.6156229376792908
103,0.17052802344134377,0.5100458794449081,0.44456666999922023,0.2617140298731204,0.24173175431963545,0.4090103903476252,-1.2242590188980103
104,0.6296481507160931,0.43337508875135045,0.5407076925074303,0.17412282830302783,0.20467349426721382,0.5383235022171878,-0.9073829054832458
105,0.205069280877044,0.5207149186473616,0.6261467103332946,0.1666495211362503,0.8810740586348488,0.5468726962914199,-0.551818311214447
106,0.6110129727344177,0.2557015537729942,0.5492047897965444,0.22616026964390457,0.28889818364538744,0.4597636730616603,-1.252873182296753
107,0.5548637093866149,0.1334252558144693,0.586068074816356,0.019535360882352637,0.35989643421611195,0.45577426221377537,-0.7522312998771667
108,0.5357787554217481,0.39774297041566775,0.5739923924260871,0.20954080791675922,0.5466626528576637,0.5668373792738549,-0.6743615865707397
109,0.24290032582707777,0.301383474024732,0.4141842787904584,0.19186240541562938,0.2132506288940258,0.5445465907378705,-2.203115701675415
110,0.5602087987176922,0.23230255221873852,0.3991870262346132,0.16375870658810077,0.26058165510804854,0.5698524938993489,-1.6894104480743408
111,0.6555134417295733,0.015887799058200147,0.24555225734824748,0.12311110633686428,0.35196227219925047,0.6614088638254314,-1.2031433582305908
112,0.23840194784026336,0.3235225865659802,0.4905010941477662,0.1641263994385792,0.33491848950508263,0.48841160369733794,-2.146151542663574
113,0.5027671372247706,0.3534889187031445,0.2893477091120611,0.19689047045993746,0.19830784780316246,0.564022248728516,-1.475501298904419
114,0.25035187401163617,0.027305589431348865,0.3176618681494636,0.2208906612183792,0.257259370922038,0.5056201220614763,-2.2833449840545654
115,0.25157950362537873,0.1181590502789025,0.41302875240248105,0.07735016066015743,0.21672297468624602,0.6180254658473845,-1.9558181762695312
116,0.17133434973245676,0.1151216225822348,0.29914886386864525,0.2029206664505746,0.246838732065782,0.5956925868955166,-2.6417980194091797
117,0.5306168691979647,0.06289471331339547,0.5827131933118872,0.06203384524758104,0.28541127857841775,0.6876275366413471,-1.3524954319000244
118,0.19108481483694628,0.21618518083752836,0.08009494255159699,0.3081551280636856,0.29622925653517385,0.6754849218832414,-2.577082395553589
119,0.3977004588200789,0.16331359520937982,0.4832954142308987,0.08388726285269421,0.2406574048527974,0.6080823791626357,-1.8605308532714844
120,0.307640659815004,0.4487008821958075,0.41542227552106026,0.174243759576311,0.33734753709783094,0.2027112179056222,-0.48935726284980774
121,0.1772621378181254,0.16325688966151697,0.31065679069188623,0.22264803423215163,0.32594899594645144,0.6052993179266124,-2.9276373386383057
122,0.2326056219972652,0.10993744944803252,0.3678273926001199,0.21762310828879028,0.21679615765216143,0.5878798852885421,-2.598196029663086
123,0.18745125168920673,0.41531921943745176,0.4582472005841317,0.12401025337300609,0.20506739343218328,0.49950009230795256,-1.4956364631652832
124,0.18136006690901052,0.43586817607467054,0.5322512291551423,0.2170123283200781,0.2823329399965787,0.1996992850337408,-0.523410439491272
125,0.2074373483740145,0.18479603884498996,0.4826699215985222,0.06307111508994656,0.28276047287707573,0.643833814488491,-2.23337459564209
126,0.17169772316904086,0.4702213808819721,0.4207426548789248,0.16681618050305913,0.31622845739055583,0.41356424540455605,-1.3157390356063843
127,0.19309303373769326,0.5123902070026485,0.28426800289380705,0.2867107371614688,0.2058253233422671,0.24532210246308073,-0.5291987657546997
128,0.16967028753039326,0.1910854829516887,0.7159676346329411,0.037438961801882,0.228349031439253,0.5177138754232796,-1.3052341938018799
129,0.2687632447151981,0.37837316797779397,0.3185104017992946,0.1269566318060592,0.285447264257071,0.09897611551853425,-0.20755568146705627
130,0.21296453777396185,0.13958564894028103,0.25283063674058925,0.2630303185816186,0.31473625752612566,0.5230562512334459,-2.583115339279175
131,0.3180267916829962,0.19882307532830745,0.3106202866961997,0.10517060390536737,0.20730933519266703,0.5646869471039861,-1.7549883127212524
132,0.1997053601740132,0.06353087951762659,0.532702685160055,0.05860780630796969,0.2831626285054726,0.718313176812074,-2.078657388687134
133,0.2790448141841013,0.26615896549800144,0.051983913080420274,0.13343096392841935,0.32289130304339664,0.6012546849971555,-1.847379207611084
134,0.19966796977281454,0.09071916512409561,0.30797234043263555,0.10196468293456862,0.28461505281828414,0.6442562164022336,-2.250070810317993
135,0.32177365482756815,0.060594802670578485,0.42218202854647313,0.14312673516784324,0.20828177622535848,0.6133459546023114,-2.1629300117492676
136,0.25972930370205605,0.5200466796590038,0.5537002177160659,0.18033960904801138,0.2499174625819358,0.5017435322877027,-1.4664188623428345
137,0.20136502171639348,0.2842837643935029,0.5581346224625515,0.4854160498217298,0.2773474880440624,0.4737835033088498,-1.534102439880371
138,0.23035671376621814,0.007171481686179537,0.2844811150133634,0.04286116437976284,0.26966366474741543,0.6265433069533484,-1.6132404804229736
139,0.2874888102747253,0.3498323965319854,0.2912812595348,0.1318949748813235,0.2142757758186783,0.6708582732735557,-1.8425166606903076
140,0.1718805809648929,0.1789371293730314,0.28226493867468117,0.03147254972730307,0.33419836764863464,0.7141055464464533,-1.6228065490722656
141,0.19310693724074446,0.37035201314645627,0.5636026185168788,0.243444192699809,0.30981232805796144,0.49497469428180874,-2.227966547012329
142,0.212475397612226,0.10823221268905814,0.573114318868683,0.7660033280060741,0.3110417731795907,0.7212957901214991,-0.3783488869667053
143,0.19745373890606988,0.05502249246683788,0.5557461326623673,0.694241364578785,0.2854217555694316,0.5626241975022106,-0.5898088216781616
144,0.24321410205797456,0.04449830290415924,0.05272151173227546,0.14900164440361918,0.33738631708515654,0.6748963034904623,-2.015324831008911
145,0.18961498692588763,0.22133281362574742,0.7177918562147575,0.11103028679529259,0.29046895768610603,0.5403189689172851,-1.8805612325668335
146,0.3104018013863362,0.06798371313102947,0.39680163221067577,0.04145333142920005,0.3011649437846138,0.48741057254442866,-1.4766545295715332
147,0.25268281425604244,0.3020443491582878,0.038146880346859424,0.15331572029142448,0.3126475142639965,0.5774483649799679,-1.8260157108306885
148,0.21825741405905985,0.0771387089330321,0.34819120740187093,0.06401383046459419,0.33257072709038327,0.5452508586685073,-1.846495509147644
149,0.1951843083234942,0.11756749661700705,0.20285652352301675,0.23525347467626645,0.3355296456843342,0.6369127102826913,-2.787508487701416
150,0.3158871022720888,0.24470624464891522,0.21809637190697695,0.18141307293707032,0.3497064489396099,0.5070689390592761,-2.004000425338745
151,0.2543076030979209,0.15003143417143383,0.3010400614879488,0.02507299479101477,0.29459897500458754,0.540368758686184,-1.4860270023345947
152,0.19416664667270134,0.17352768396708018,0.20601312304091135,0.1234592833244732,0.28327088279477486,0.6153957155200397,-2.1964430809020996
153,0.20648483929276917,0.3598351740752137,0.5111183611222091,0.14006631193899144,0.3385969627076857,0.5130638225380594,-2.0936620235443115
154,0.19667613361867298,0.24777660669152624,0.0230165594038807,0.21856138770809652,0.3140715480002064,0.6614036776266333,-2.281081199645996
155,0.30973669488232747,0.3358762706774798,0.37855373394770786,0.12335869609078431,0.30429093063022483,0.5193846448808701,-1.895293116569519
156,0.17465339103333943,0.20535730175506295,0.2750070550263095,0.32877441030440047,0.3370517824978443,0.5566525438802499,-2.6698458194732666
157,0.30186854257038,0.042716554175281085,0.2094044343033965,0.11935975335149673,0.27885685758177636,0.525882342163702,-1.8054789304733276
158,0.1787885277371204,0.15785853263952332,0.1892052673507283,0.21907377328495148,0.2894788473600842,0.6272908597672351,-2.7161436080932617
159,0.3056774507607767,0.10177376707084396,0.3689104215999396,0.15807286254859665,0.3356690790211667,0.5298833224256929,-2.3444581031799316
160,0.19660659840726546,0.21639841306165963,0.14934171509620087,0.13888691859672675,0.33205734506632145,0.6392982219971372,-2.1840217113494873
161,0.1914879537139853,0.14884412701400518,0.22026198670951103,0.15816920996864514,0.29782673657513514,0.7164400904751498,-2.4628357887268066
162,0.17436935656050923,0.42424917191929334,0.2976142807435598,0.3232939437906259,0.30444368216943185,0.5503624981458812,-2.116147756576538
163,0.20046823782932854,0.19155901412070175,0.363811134194024,0.35011156982979097,0.34006832503292994,0.6054817676428221,-2.9437873363494873
164,0.17088092136576638,0.18099842704483693,0.11060506321366192,0.34695544736126316,0.2931603206574488,0.6305858435714345,-2.564730167388916
165,0.1886889779984482,0.056045730991778564,0.3472205374546544,0.3685652338283856,0.3417454309843625,0.4908619757528079,-2.2590749263763428
166,0.18303529878904257,0.08732714304510514,0.20771028159254712,0.15562293306440955,0.29259433095448595,0.5190448730963821,-2.068669319152832
167,0.19924973692845216,0.20345174582642345,0.08851369799036468,0.23559735399519566,0.3194556741153807,0.6028313305090999,-2.477755308151245
168,0.1823030437735237,0.4147511374203313,0.6276405476196717,0.17001231185824273,0.29244323695823293,0.5455291934599852,-2.008883237838745
169,0.18519841824383998,0.30691558364100036,0.02292089076528092,0.20009983530669462,0.3174896245896468,0.5809532535777665,-1.9747546911239624
