id,x,y,scores
78,2.934912071866867,1.9319186767265988,0.003855731027602006
79,2.9586398232692925,1.9305957668874045,0.0001773190611442437
80,2.9732298587399795,1.9225731331971794,0.0005705689086983318
81,2.9989925961788844,1.9782595165157684,0.0003891022874236765
82,2.897252648606358,1.9691339010318742,0.030495149271828604
83,2.9023364672961174,1.8599419629348852,0.0030546654939407002
84,2.917503961791727,1.9272787808584835,0.008513911102268821
85,2.859237743086176,1.903757962028176,0.03432959585926401
86,2.8650016774113993,1.966900818982451,0.05612040852527379
87,2.883042571336861,1.9644662557508537,0.03935506602572166
88,2.9995864864397728,1.9319961639080656,0.004512723663590706
89,2.9117123486989396,1.884970727544872,0.003787913826854544
90,2.929545972175447,1.9672775481761398,0.011704124875033082
91,2.9209177529770516,1.9144716147870597,0.005276004306393111
92,2.930264598567403,1.9536519703212663,0.008671850885936937
93,2.9617381515049157,1.9693383409348333,0.0021033265226343104
94,2.955419001732275,1.900167551267383,0.00011385855009200715
95,2.9620064998203466,1.977809266259499,0.0028940383021216474
96,3.002400410230237,1.9223636715809524,0.006795883515384425
97,2.911168619866082,1.9699274536959575,0.021782871257878336
98,2.952921242513737,1.9843166748961063,0.006158198475538153
99,2.9332155169730676,1.9624451121703688,0.009218703217249245
